conv_id	prompt_pl	prompt	context	mood	mood_idx	sentiment	sentiment_idx
hit:10482_conv:20964	Współpracownik mojej żony uderzył mnie, gdy czekałem na nią w jej miejscu pracy, ale odrzuciłem zaloty współpracownika.	My wife's coworker hit on me while I was waiting for her at her workplace, but I rebuffed the coworker's advances.	faithful	other_good	2	good	0
3090-0	Dziękuję za zaproszenie mnie na ślub twojego przyjaciela. Byłem zaskoczony, słysząc, jak panna młoda i pan młody rozmawiają w ten sposób podczas ceremonii zaślubin. Czy to powszechne?	Thanks for inviting me to your friend ’ s wedding . I was surprised to hear the bride and groom talking to each other that way during the marriage ceremony . Is that common ?	no emotion	neutral	8	neutral	2
hit:854_conv:1708	Nie mogę się doczekać zakupu domu.	I'm very much looking forward to buying a house.	hopeful	confidence	1	good	0
5767-2	Ale myślę, że Digest ma być najlepszym. Jego subskrybenci lub kupujący pochodzą ze wszystkich klas społecznych, być może większość z nich to grupa wykształcona. To dość dziwne, że czytelnicy pokochali go po przeczytaniu.	But I think Digest is supposed to be the top one . Its subscribers or buyers are from all social classes , perhaps , a majority of them from the educated group . It's quite strange that the readers love it after reading it .	no emotion	neutral	8	neutral	2
hit:3313_conv:6626	Poprzedniej nocy byłem na randce w bardzo eleganckiej restauracji. Moja sałatka za 30 dolarów miała w sobie włos!	I was on a date a very fancy restaurant the other night. My $30 salad had a hair in it!	disgusted	other_bad	7	bad	1
hit:11330_conv:22660	Moje dziecko zaczyna przedszkole za tydzień.	My kid starts preschool in a week.	joyful	happiness	0	good	0
hit:3946_conv:7893	Ostatnio bałem się iść do domu	i was scared to walk home the other day	afraid	fear	4	bad	1
6470-5	Czy mogę to dostarczyć pojutrze?	Can I have it delivered the day after tomorrow ?	no emotion	neutral	8	neutral	2
hit:4323_conv:8646	Spędziłem wczorajszy dzień po prostu spędzając czas z przyjaciółmi	Spent the day yesterday just hanging out with friends	content	happiness	0	good	0
hit:5911_conv:11822	Czekam na powrót badań. Jestem przekonany, że wrócą dobrze.	I am waiting for my medical tests to come back. I am confident they will come back okay.	hopeful	confidence	1	good	0
hit:3324_conv:6649	Ktoś w moim domu zjadł ostatni kawałek pizzy. Naprawdę mnie to wkurza.	Someone in my house ate the last slice of pizza.  That really bugs me.	annoyed	anger	3	bad	1
hit:2095_conv:4191	Internet bardzo zawodzi, źle się z tym czuję.	The internet is failing a lot, I feel bad about that.	disgusted	other_bad	7	bad	1
hit:9864_conv:19729	Jestem gotowa na wakacje. W następny piątek wyjeżdżam na plażę.	I am so ready to go on vacation. I leave next Friday for the beach.	excited	happiness	0	good	0
hit:7890_conv:15781	Wściekam się, kiedy widzę leniwych ludzi, którzy nie zwracają swoich wózków ze sklepami. Jakże bezmyślni z ich strony. Chcę na nich krzyczeć.	I get so mad when I see lazy people not return their grocery carts. How inconsiderate of them. I want to yell at them.	furious	anger	3	bad	1
hit:11534_conv:23069	W poniedziałek idę na rozmowę o pracę i kiedy o tym myślę, mdli mnie.	I'm going for an interview for a job on Monday and am feeling nauseated when I think about it.	apprehensive	fear	4	bad	1
hit:4734_conv:9468	Moja córka nie zdała egzaminu i próbowała to przede mną ukryć. Jestem taki zdenerwowany	My daughter failed an exam and tried to hide it from me. I am so upset	disappointed	sadness	5	bad	1
hit:11048_conv:22097	Zawsze kupuję następną konsolę Nintendo, bez względu na to, co ludzie o niej mówią. Zawsze dobrze mi się spisywali.	I always buy the next Nintendo console no matter what people say about it.  They have always done well for me.	faithful	other_good	2	good	0
hit:1499_conv:2998	Ostatniej nocy ktoś włamał się do domu. Byłem taki szalony!	Last night I had someone break into the house. I was so mad!	furious	anger	3	bad	1
8219-3	W takim przypadku proszę umieścić moje nazwisko na liście oczekujących. Wiemy, że jesteś całkiem dobrą restauracją.	In that case , please put my name in your waiting list . We know you are quite a good restaurant .	no emotion	neutral	8	neutral	2
hit:3602_conv:7205	Jestem pewien, że demokraci zwyciężą w listopadzie.	I am sure the democrats will win in November.	trusting	other_good	2	good	0
hit:10157_conv:20315	Byłem zawstydzony, gdy po drodze odpadł mi but	I was embarrased when my shoe peeled off on the way	ashamed	guilt	6	bad	1
hit:1705_conv:3410	Chciałbym, żeby wszyscy się dogadywali.	I wish that everyone would get along.	hopeful	confidence	1	good	0
hit:2866_conv:5733	Tak się nudziłam zeszłej nocy. Mieszkam sam, tylko ja i mój pies.	I was so bored last night.  I live by myself, just me and my dog.	lonely	sadness	5	bad	1
hit:7319_conv:14639	Byłem szczęśliwy widząc, że w przyszłym tygodniu mam wolne!	i was happy to see that i have next week off!	excited	happiness	0	good	0
hit:4142_conv:8285	Moja żona myśli o rozwodzie. Jestem naprawdę rozdarty.	My wife is thinking about divorcing me.  I am really torn up about it.	sad	sadness	5	bad	1
233-0	W dzisiejszym świecie jest tak wiele problemów środowiskowych. Czy myślisz, że naprawdę możemy je wszystkie rozwiązać, czy też zniszczymy świat?	There are so many environment problems in the world today . Do you think we can really solve them all or will destroy the world ?	no emotion	neutral	8	neutral	2
hit:2327_conv:4655	Nasze ogrodzenie runęło. Naprawienie tego będzie kosztować tak dużo.	Our fence fell down. It's going to cost so much to get it fixed.	devastated	sadness	5	bad	1
hit:6233_conv:12466	Rozwiedliśmy się z mężem, w tym tygodniu ma dzieci.	My husband and I divorced, he has the kids this week.	lonely	sadness	5	bad	1
hit:10930_conv:21861	Mój przyjaciel opiekował się moim domem, kiedy pojechałem na wakacje.	A friend of mine looked after my house while I went on vacation.	trusting	other_good	2	good	0
hit:9663_conv:19327	Szedłem ulicą i znalazłem 20-dolarowy rachunek! byłem taki szczęśliwy	I was walking down the street and I found a 20$ bill! I was so happy	joyful	happiness	0	good	0
hit:1803_conv:3607	Mój przyjaciel zepsuł mi telefon, na który ciężko pracowałem	My friend broke my phone that I had worked hard to buy	angry	anger	3	bad	1
hit:1563_conv:3126	Zbliżają się ciężkie burze. Uprzątnąłem bezpieczne miejsce w piwnicy, a także spakowałem torbę z jedzeniem, wodą, lekarstwami i innymi artykułami ratunkowymi, aby zatrzymać się tam na wszelki wypadek.	We have some bad storms headed our way. I have cleared out a safe place in the basement and also packed a tote of food, water, medications and other emergency supplies to keep down there just in case.	prepared	confidence	1	good	0
hit:9878_conv:19756	Nie mogę uwierzyć, że moi sąsiedzi zostawili śmieci na wszystkich schodach. Nie rozumiem	I can't believe my neighbors left trash all over the steps. I dont get it	disgusted	other_bad	7	bad	1
hit:6255_conv:12510	Nie cieszę się, że lato dobiega końca.	I am not happy that the summer is almost over.	sad	sadness	5	bad	1
hit:6870_conv:13740	Jutro zostanę eksmitowany z mieszkania. Nie wiem co mam robić.	Tomorrow, I will be evicted from my appartment. I don't know what to do.	apprehensive	fear	4	bad	1
hit:11454_conv:22909	Starałem się, aby mój samochód działał idealnie. Zawodzę.	I have been trying to keep my car running perfect. I am failing.	disgusted	other_bad	7	bad	1
hit:1522_conv:3044	Mój kot został przejechany przez mojego wujka. Powiedział mi o tym dopiero tydzień później.	My cat was run over by my uncle. He din't tell me until a week later.	devastated	sadness	5	bad	1
hit:1503_conv:3007	Zaprosiłem wszystkich moich znajomych online w Fortnite. Żaden z nich nie przyłączył się do mojego zdziwienia.	I invited all of my online friends in Fortnite. None of them joined to my surprise.	lonely	sadness	5	bad	1
hit:2640_conv:5281	Pierdnąłem na oczach moich krewnych.	I farted in front of my relatives.	embarrassed	guilt	6	bad	1
hit:88_conv:176	Myślę, że moja praca nas zwolni.	I think my job will lay us off.	afraid	fear	4	bad	1
hit:1041_conv:2083	Byłem zniesmaczony, gdy zobaczyłem, jak ktoś miał pękniętą głowę podczas walki	I was disgusted when I saw someone get their head cracked open during a fight	disgusted	other_bad	7	bad	1
hit:10988_conv:21976	Nasza kosiarka jest zepsuta, a nasz sąsiad zaoferował nam pomoc, kosząc trawnik.	Our lawnmower is broken, and our neighbour offered to help us out by mowing our lawn.	grateful	happiness	0	good	0
hit:8448_conv:16896	Nienawidzę, gdy ludzie maczają tytoń, a potem plują nim wszędzie. Wszedłem do niego boso na zewnątrz, kiedy sprawdzałem pocztę.	I hate when people dip tobacco and then spit it everywhere. I stepped in it barefoot outside when I was checking my mail.	disgusted	other_bad	7	bad	1
1895-4	Powinienem zdjąć buty?	Should I take my shoes off ?	no emotion	neutral	8	neutral	2
3383-4	Lekarze nie są jeszcze pewni, ale prawdziwym problemem jest Suzy. Jest przeziębiona i nie chcemy jej zabierać ze sobą. Ale nie wiemy, kto może z nią zostać.	Doctors aren't sure yet.But the real problem is Suzy . She has a bad cold , and we don't want to take her with us . But we don't know who can stay with her .	no emotion	neutral	8	neutral	2
hit:5846_conv:11692	Moi współpracownicy wyprawili mi przyjęcie urodzinowe. Jestem za to bardzo wdzięczna.	My coworkers threw me a birthday party.  I am so thankful for that.	grateful	happiness	0	good	0
hit:7447_conv:14894	W końcu udało mi się złożyć podanie do szkoły i za dwa tygodnie zaczynam	I finally followed through with applying for school and I'm starting in two weeks	proud	other_good	2	good	0
hit:6552_conv:13104	Znalazłem pająka w mojej łazience… Nigdy w życiu nie biegałem tak szybko!	I found a spider in my bathroom.... ive never ran so fast in my life!	terrified	fear	4	bad	1
hit:1549_conv:3099	Jestem zazdrosny o mojego najlepszego przyjaciela. Właśnie urodziła dziecko.	I am jealous of my best friend.  She just had a baby.	jealous	other_bad	7	bad	1
hit:6230_conv:12461	Czasami chcę prywatności, ale teraz, gdy ją mam, tęsknię za moimi współlokatorami.	Sometimes I want privacy, but now that I have it, I miss my roomies.	lonely	sadness	5	bad	1
hit:8634_conv:17268	Tak bardzo bałam się wejść w nocy do mojego budynku. Tyle karaluchów!	I was so scared to go into my apartment building at night. So many roaches!	afraid	fear	4	bad	1
hit:3339_conv:6678	Mój przyjaciel dostał ogromne stypendium.	My friend got a huge scholarship.	proud	other_good	2	good	0
hit:8351_conv:16702	Mój przyjaciel upił się w weekend i musiałem się nim opiekować. To było dość irytujące	My friend got drunk over the weekend and I had to take care of him. It was pretty irritating	annoyed	anger	3	bad	1
hit:6476_conv:12952	Naprawdę boję się pająków. Niedawno w moim domu były cztery pająki. Byłem sam.	I am really scared of spiders. The other day there were four spiders in my house. I was all alone.	terrified	fear	4	bad	1
hit:5735_conv:11471	Jestem zdenerwowany, że Stany Zjednoczone próbują zakazać nam prawa do noszenia broni.	I am upset that the US is trying to ban our right to bear arms.	angry	anger	3	bad	1
hit:3285_conv:6570	Boję się tego, co Trump może zrobić jako prezydent.	I am very scary of the things Trump can do as a president.	terrified	fear	4	bad	1
hit:4505_conv:9011	Ja i ten facet z mojej klasy cały czas pomagaliśmy sobie nawzajem, a nawet razem oszukiwaliśmy. Naprawdę wiedziałem, że będzie mnie wspierał.	Me and this guy in my class used to help each other out all the time with stuff and even cheated together. I really knew that he would have my back.	trusting	other_good	2	good	0
hit:864_conv:1728	Żona i ja spędziliśmy dużo czasu, przygotowując się do sprzedaży naszego domu zeszłego lata	The wife and I spent a lot of time getting ready to sell our house last summer	prepared	confidence	1	good	0
hit:10437_conv:20875	Mój kot lubi noc ze mną spać pod kołdrą. Podchodzi i ciągnie koce, aż go wpuszczam, a potem zwija się i śpi obok mnie.	My cat likes to sleep under the covers with me a night.  He comes up and pulls at the blankets until I let him in and then curls up and sleeps by my side.	content	happiness	0	good	0
hit:8328_conv:16657	Czekam na oceny z testu z matematyki. Uczyłem się dość ciężko.	Waiting for the marks back on my math test. I studied quite hard.	hopeful	confidence	1	good	0
hit:1119_conv:2238	Dopiero pięć miesięcy temu urodziłam czwarte dziecko. To był wspaniały dzień!	I just had my fourth child five months ago. It was a great day!	joyful	happiness	0	good	0
hit:2089_conv:4178	Prawie zostałem potrącony przez samochód, gdy szedłem przez przejście dla pieszych i przeklnąłem kobietę. Potem zobaczyłem w samochodzie małe dziecko i natychmiast pożałowałem tego, co właśnie powiedziałem.	I was almost hit by a car while I was walking in a crosswalk and I cursed the lady out.  Then I saw a little kid in the car and instantly regretted what I just said.	ashamed	guilt	6	bad	1
hit:5518_conv:11036	Jestem przekonany o tym, jak radzę sobie w pracy, żałuję, że nie otrzymałem za to odpowiedniego wynagrodzenia	I am confident in how I perform at work, I wish I was rewarded for it accordingly	confident	confidence	1	good	0
hit:2844_conv:5689	Kiedy musiałem oddać mojego psa Omara, było to smutne. Miejsce, do którego jechałem, nie pozwalało zwierzętom	When I had to give away my dog Omar, it was sad. The place I was going did not allow animals	sad	sadness	5	bad	1
